Date,AIR.PA,ASML.AS,BNP.PA,DHL.DE,ENEL.MI,MC.PA,OR.PA,SAN.MC,SAP.DE,SHELL.AS
2025-02-21,156.48248291015625,703.830810546875,64.62207794189453,35.054927825927734,6.464494705200195,685.9495239257812,339.9400634765625,5.710874080657959,271.14923095703125,30.720949172973633
2025-02-24,160.72706604003906,707.2008666992188,64.58573150634766,35.65440368652344,6.5522990226745605,675.8906860351562,341.5606994628906,5.77978515625,271.84295654296875,30.59674835205078
2025-02-25,160.4923553466797,691.639404296875,65.52162170410156,35.52118682861328,6.594785213470459,668.17578125,341.5606994628906,5.867137432098389,269.9599609375,30.434329986572266
2025-02-26,163.83717346191406,708.1919555664062,66.07588958740234,36.13017654418945,6.601394176483154,683.8987426757812,344.31085205078125,6.048635005950928,272.7348937988281,30.720949172973633
2025-02-27,161.50949096679688,692.927978515625,65.97593688964844,35.61634063720703,6.596673488616943,676.8673095703125,343.868896484375,6.0156354904174805,265.1038818359375,30.964574813842773
2025-02-28,162.0571746826172,672.6089477539062,66.2031021118164,35.86374282836914,6.664650917053223,678.625244140625,346.7172546386719,6.038929462432861,262.9235534667969,30.720949172973633
2025-03-03,170.54635620117188,684.2056274414062,67.25711059570312,36.52030944824219,6.594785213470459,674.6212158203125,352.6595764160156,6.111722469329834,269.1175842285156,30.959800720214844
2025-03-04,165.0303497314453,654.668701171875,65.13999938964844,35.39748764038086,6.472991466522217,651.769287109375,351.6282653808594,5.741932392120361,256.6304626464844,29.78465461730957
2025-03-05,168.9815216064453,666.7610473632812,67.8386459350586,36.89141082763672,6.338924407958984,648.7418212890625,357.91436767578125,5.978753089904785,262.3289489746094,29.08721160888672
2025-03-06,169.25537109375,664.0848999023438,70.11931610107422,42.12491226196289,6.279443740844727,637.70654296875,359.2894287109375,6.12531042098999,259.00897216796875,29.101539611816406
2025-03-07,165.83230590820312,660.1201782226562,69.57413482666016,40.96402359008789,6.408790588378906,619.8350830078125,353.1506652832031,6.039899826049805,252.07167053222656,29.26873779296875
2025-03-10,159.5338897705078,633.3585205078125,67.63874053955078,40.46921920776367,6.5522990226745605,615.5380859375,358.0125732421875,5.77590274810791,240.03048706054688,29.42637825012207
2025-03-11,159.41653442382812,626.4203491210938,66.29396057128906,39.765079498291016,6.574013710021973,606.2606201171875,349.909423828125,5.689521312713623,236.5122833251953,29.144535064697266
2025-03-12,160.4923553466797,639.8011474609375,66.95726776123047,39.622344970703125,6.578734874725342,597.4713745117188,343.7706604003906,5.82540225982666,240.3773651123047,29.435932159423828
2025-03-13,158.6536865234375,636.7285766601562,66.8300552368164,39.69847106933594,6.604226589202881,590.8306884765625,348.5343322753906,5.82928466796875,234.7779541015625,29.884973526000977
2025-03-14,165.480224609375,649.9110717773438,68.80179595947266,40.62146759033203,6.645768642425537,590.9283447265625,360.369873046875,6.031164646148682,240.42691040039062,30.085607528686523
2025-03-17,167.4753875732422,655.461669921875,70.79170227050781,40.355037689208984,6.671260356903076,595.420654296875,356.9812927246094,6.14084005355835,240.42691040039062,30.568084716796875
2025-03-18,168.00350952148438,660.0210571289062,72.88156127929688,40.726139068603516,6.680701732635498,595.713623046875,353.8382263183594,6.386395454406738,244.49017333984375,30.806936264038086
2025-03-19,167.53407287597656,667.157470703125,73.47217559814453,40.77371597290039,6.777003288269043,596.2994995117188,355.4097595214844,6.367954730987549,246.1254119873047,31.413616180419922
2025-03-20,163.68067932128906,666.5628051757812,71.82754516601562,39.94586944580078,6.844037055969238,590.3424072265625,354.1820068359375,6.2116923332214355,247.90927124023438,31.556926727294922
2025-03-21,162.9765167236328,654.866943359375,72.43633270263672,38.965782165527344,6.897852897644043,588.3892211914062,346.4717102050781,6.250514984130859,249.6931610107422,31.351512908935547
2025-03-24,163.54376220703125,668.6442260742188,72.17282104492188,39.07044982910156,6.805327415466309,582.3344116210938,342.9848937988281,6.310690402984619,249.6931610107422,31.40406036376953
2025-03-25,168.53164672851562,668.7433471679688,74.12638854980469,39.432037353515625,6.8459248542785645,584.28759765625,342.0027160644531,6.424248218536377,256.4322509765625,31.88176155090332
2025-03-26,166.790771484375,651.3978881835938,73.05420684814453,38.58515930175781,6.879914283752441,580.5765991210938,336.6496887207031,6.310690402984619,247.8597412109375,32.488441467285156
2025-03-27,164.99122619628906,636.8276977539062,72.39089965820312,38.05229949951172,6.959220886230469,575.3030395507812,335.9130554199219,6.262161731719971,247.01734924316406,32.56487274169922
2025-03-28,162.6048583984375,620.0767822265625,71.37322998046875,37.90005111694336,7.1140594482421875,573.349853515625,338.9578857421875,6.132104396820068,244.53973388671875,32.082401275634766
2025-03-31,159.2013702392578,600.64990234375,69.88307189941406,37.56700897216797,7.078182697296143,558.3106079101562,336.7479248046875,6.0136942863464355,242.21078491210938,32.416786193847656
2025-04-01,164.36529541015625,614.2289428710938,71.31871032714844,37.87150192260742,7.097065448760986,561.6309204101562,346.81549072265625,6.13695764541626,247.90927124023438,32.27825164794922
2025-04-02,159.16226196289062,610.85888671875,70.64632415771484,37.31960678100586,7.153713703155518,561.7286376953125,349.909423828125,6.165104389190674,246.8686981201172,31.915199279785156
2025-04-03,154.5460205078125,573.5910034179688,66.96634674072266,35.46409225463867,7.349149227142334,530.1851196289062,344.6546325683594,5.844813346862793,236.80960083007812,30.45821189880371
2025-04-04,143.67047119140625,559.1198120117188,62.39591979980469,33.28505325317383,7.005484104156494,517.587158203125,343.47601318359375,5.3323493003845215,229.1290283203125,28.184356689453125
2025-04-07,133.7925262451172,545.144287109375,60.06072998046875,32.03852844238281,6.474879741668701,495.7118225097656,329.87249755859375,5.0887346267700195,219.41680908203125,26.7034854888916
2025-04-08,137.1569061279297,568.734130859375,60.14250946044922,32.42866516113281,6.574013710021973,507.6260681152344,337.48455810546875,5.342055320739746,221.79531860351562,27.06175994873047
2025-04-09,130.54551696777344,549.4063110351562,57.95269775390625,31.039405822753906,6.411622524261475,486.727294921875,329.626953125,5.207144260406494,212.47950744628906,25.571331024169922
2025-04-10,136.39405822753906,572.5006103515625,61.087493896484375,32.59994125366211,6.581567287445068,511.92303466796875,340.8731384277344,5.495406627655029,227.9397735595703,25.977378845214844
2025-04-11,131.89517211914062,572.2032470703125,59.615501403808594,32.51430130004883,6.603282451629639,512.1183471679688,341.41339111328125,5.423583030700684,222.78636169433594,25.590438842773438
2025-04-14,136.1984405517578,584.7911376953125,62.241455078125,34.0653190612793,6.684477806091309,517.684814453125,344.556396484375,5.62740421295166,226.75051879882812,26.283105850219727
2025-04-15,137.8415069580078,600.0552368164062,64.13141632080078,34.4935188293457,6.810992240905762,477.20562744140625,337.6809997558594,5.82928466796875,230.56602478027344,26.722591400146484
2025-04-16,137.4111785888672,568.9324340820312,65.04004669189453,34.484004974365234,6.8855791091918945,473.83642578125,335.5201721191406,5.847725868225098,230.2687225341797,27.200292587280273
2025-04-17,133.4600067138672,559.2189331054688,64.27679443359375,34.04629135131836,6.960165977478027,474.2270812988281,335.7657165527344,5.767167568206787,223.97560119628906,27.33882713317871
2025-04-22,133.05999755859375,556.1463012695312,65.0763931274414,34.217567443847656,7.078182697296143,475.8872375488281,356.9321594238281,5.87490177154541,216.54278564453125,27.26717185974121
2025-04-23,138.83999633789062,575.7715454101562,67.07539367675781,35.12153625488281,7.0375847816467285,488.582763671875,367.8345947265625,6.134045600891113,239.53497314453125,27.276723861694336
2025-04-24,137.25999450683594,586.47607421875,65.63066101074219,35.27378463745117,7.081014633178711,495.4237365722656,374.0224609375,6.069987773895264,238.98989868164062,27.377042770385742
2025-04-25,140.60000610351562,585.5216674804688,66.15766143798828,35.483123779296875,7.109338760375977,494.53143310546875,367.5399475097656,6.2272210121154785,242.5081024169922,27.673215866088867
